Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Percent_Bleaching,ClimSST,Temperature_Mean,Windspeed,SSTA,SSTA_Maximum,SSTA_Frequency,SSTA_DHW,TSA,TSA_Mean,TSA_Frequency,TSA_DHW,TSA_DHWMean,Date,Site_Comments,Sample_Comments,Bleaching_Comments
6428,18.707,-87.7068,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,624.85,Sometimes,0.0273,49.1,15,8,2005,4.8,5.5,262.15,300.88,4,1,3.48,5,4.58,0.8,-1.38,0,0,0.22,15-08-2005,Number of colonies observed: 11 ; Number of bleached colonies: 2,Number of colonies observed: 11 ; Number of bleached colonies: 2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6428,18.707,-87.7068,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,624.85,Sometimes,0.0273,49.1,15,8,2005,5.35,5.5,262.15,300.88,4,1,3.48,5,4.58,0.8,-1.38,0,0,0.22,15-08-2005,Number of colonies observed: 11 ; Number of bleached colonies: 2,Number of colonies observed: 11 ; Number of bleached colonies: 2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6428,18.707,-87.7068,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,624.85,Sometimes,0.0273,49.1,15,9,2005,5.2,5.5,262.15,300.88,4,1.48,3.48,8.5,7.12,1.48,-1.38,2.5,3.62,0.22,15-09-2005,Number of colonies observed: 11 ; Number of bleached colonies: 2,Number of colonies observed: 11 ; Number of bleached colonies: 2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6428,18.707,-87.7068,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,624.85,Sometimes,0.0273,49.1,15,11,2005,6.4,5.5,262.15,300.88,7,-1.32,3.48,10,6.63,-2.28,-1.38,3.5,5.42,0.22,15-11-2005,Number of colonies observed: 11 ; Number of bleached colonies: 2,Number of colonies observed: 11 ; Number of bleached colonies: 2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,3,2006,10.45,5.5,262.15,300.88,6,-0.25,3.18,8.67,0,-2.78,-1.37,2.67,0,0.24,15-03-2006,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,3,2006,10.25,5.5,262.15,300.88,6,-0.25,3.18,8.67,0,-2.78,-1.37,2.67,0,0.24,15-03-2006,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,5,2005,10.7,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,5,2005,10.5,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,5,2005,11.15,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,8,2005,10.1,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6429,18.6672,-87.7155,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1033.88,Sometimes,0.0286,49.1,15,8,2005,10.4,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 17 ; Number of bleached colonies: 4,Number of colonies observed: 17 ; Number of bleached colonies: 4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,3,2006,16.75,5.5,262.15,300.87,6,-0.23,2.64,6.75,0,-2.79,-1.37,2,0,0.25,15-03-2006,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,3,2006,18.2,5.5,262.15,300.87,6,-0.23,2.64,6.75,0,-2.79,-1.37,2,0,0.25,15-03-2006,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,6,2005,17.55,5.5,262.15,300.87,5,1.06,2.64,4,2.12,0.18,-1.37,0.75,0,0.25,15-06-2005,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,6,2005,17.85,5.5,262.15,300.87,5,1.06,2.64,4,2.12,0.18,-1.37,0.75,0,0.25,15-06-2005,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,8,2005,19.6,5.5,262.15,300.87,4,0.51,2.64,5,3.66,0.35,-1.37,0,0,0.25,15-08-2005,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1006.35,Sometimes,0.028,50.37,15,9,2005,17.75,5.5,262.15,300.87,4,1.1,2.64,6.5,4.82,1.06,-1.37,1.5,2.43,0.25,15-09-2005,Number of colonies observed: 27 ; Number of bleached colonies: 7,Number of colonies observed: 27 ; Number of bleached colonies: 7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,5,2005,4.9,5.5,301.31,300.76,4,0.78,6.02,3,0,-0.71,-1.46,1,0,0.68,15-05-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,5,2005,6.4,5.5,301.31,300.76,4,0.78,6.02,3,0,-0.71,-1.46,1,0,0.68,15-05-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,8,2005,4.6,5.5,302.21,300.76,3,0.25,6.02,7,6.12,0.16,-1.46,2,2.46,0.68,15-08-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,8,2005,6.1,5.5,302.21,300.76,3,0.25,6.02,7,6.12,0.16,-1.46,2,2.46,0.68,15-08-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,11,2004,6.1,5.5,300.01,300.76,5,0.17,6.02,2,1.06,-1.1,-1.46,1,0,0.68,15-11-2004,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,11,2004,6.1,5.5,300.01,300.76,5,0.17,6.02,2,1.06,-1.1,-1.46,1,0,0.68,15-11-2004,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,11,2004,0,5.5,300.01,300.76,5,0.17,6.02,2,1.06,-1.1,-1.46,1,0,0.68,15-11-2004,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,11,2005,4.6,5.5,300.01,300.76,6,-0.57,6.02,8,3.67,-1.78,-1.46,4,3.63,0.68,15-11-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Boca Paila,nd,1227.32,Exposed,0.0409,46.93,15,12,2005,4.6,5.5,299.26,300.76,5,0.21,6.02,7,0,-2.09,-1.46,4,0,0.68,15-12-2005,Number of colonies observed: 3 ; Number of bleached colonies: 1,Number of colonies observed: 3 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1132.23,Sometimes,0.0286,49.1,15,8,2005,13.85,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 28 ; Number of bleached colonies: 12,Number of colonies observed: 28 ; Number of bleached colonies: 12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1132.23,Sometimes,0.0286,49.1,15,9,2005,15.15,5.5,262.15,300.88,4,1.31,3.18,7.67,6.52,1.31,-1.37,2,3.05,0.24,15-09-2005,Number of colonies observed: 28 ; Number of bleached colonies: 12,Number of colonies observed: 28 ; Number of bleached colonies: 12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1132.23,Sometimes,0.0286,49.1,15,9,2005,15.75,5.5,262.15,300.88,4,1.31,3.18,7.67,6.52,1.31,-1.37,2,3.05,0.24,15-09-2005,Number of colonies observed: 28 ; Number of bleached colonies: 12,Number of colonies observed: 28 ; Number of bleached colonies: 12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,849.82,Sometimes,0.0286,49.1,15,5,2005,6.4,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 6 ; Number of bleached colonies: 3,Number of colonies observed: 6 ; Number of bleached colonies: 3,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,849.82,Sometimes,0.0286,49.1,15,8,2005,5.25,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 6 ; Number of bleached colonies: 3,Number of colonies observed: 6 ; Number of bleached colonies: 3,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,849.82,Sometimes,0.0286,49.1,15,8,2005,5.05,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 6 ; Number of bleached colonies: 3,Number of colonies observed: 6 ; Number of bleached colonies: 3,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,5,2005,12.05,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,5,2005,15.35,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,5,2005,14.75,5.5,262.15,300.88,4,0.51,3.18,1.33,0.72,-0.91,-1.37,0.33,0,0.24,15-05-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,8,2005,18,5.5,262.15,300.88,4,0.91,3.18,5,4.6,0.71,-1.37,0,0,0.24,15-08-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,9,2005,14.35,5.5,262.15,300.88,4,1.31,3.18,7.67,6.52,1.31,-1.37,2,3.05,0.24,15-09-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,956.77,Sometimes,0.0286,49.1,15,12,2005,15.55,5.5,262.15,300.88,6,-0.34,3.18,8.67,0.88,-2.4,-1.37,2.67,0.53,0.24,15-12-2005,Number of colonies observed: 26 ; Number of bleached colonies: 13,Number of colonies observed: 26 ; Number of bleached colonies: 13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1072.13,Sometimes,0.028,50.37,15,6,2006,14.25,5.5,262.15,300.87,5,0.46,2.64,6.25,1.35,-0.43,-1.37,2,0,0.25,15-06-2006,Number of colonies observed: 23 ; Number of bleached colonies: 1,Number of colonies observed: 23 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1072.13,Sometimes,0.028,50.37,15,6,2005,15.75,5.5,262.15,300.87,5,1.06,2.64,4,2.12,0.18,-1.37,0.75,0,0.25,15-06-2005,Number of colonies observed: 23 ; Number of bleached colonies: 1,Number of colonies observed: 23 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,1072.13,Sometimes,0.028,50.37,15,6,2005,21.2,5.5,262.15,300.87,5,1.06,2.64,4,2.12,0.18,-1.37,0.75,0,0.25,15-06-2005,Number of colonies observed: 23 ; Number of bleached colonies: 1,Number of colonies observed: 23 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6450,18.6872,-87.7122,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,592.17,Sometimes,0.0286,49.1,15,5,2006,7.45,5.5,262.15,300.88,5,1.04,3.18,8,0,-0.4,-1.37,2.67,0,0.24,15-05-2006,Number of colonies observed: 20 ; Number of bleached colonies: 1,Number of colonies observed: 20 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6450,18.6872,-87.7122,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,592.17,Sometimes,0.0286,49.1,15,6,2005,6.4,5.5,262.15,300.88,5,1.17,3.18,2.33,1.82,0.25,-1.37,0.33,0,0.24,15-06-2005,Number of colonies observed: 20 ; Number of bleached colonies: 1,Number of colonies observed: 20 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,974.63,Sometimes,0.028,50.37,15,5,2006,11.25,5.5,262.15,300.87,5,0.84,2.64,6.5,0.25,-0.65,-1.37,2,0,0.25,15-05-2006,Number of colonies observed: 19 ; Number of bleached colonies: 1,Number of colonies observed: 19 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,974.63,Sometimes,0.028,50.37,15,5,2006,11.2,5.5,262.15,300.87,5,0.84,2.64,6.5,0.25,-0.65,-1.37,2,0,0.25,15-05-2006,Number of colonies observed: 19 ; Number of bleached colonies: 1,Number of colonies observed: 19 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,974.63,Sometimes,0.028,50.37,15,5,2006,12.05,5.5,262.15,300.87,5,0.84,2.64,6.5,0.25,-0.65,-1.37,2,0,0.25,15-05-2006,Number of colonies observed: 19 ; Number of bleached colonies: 1,Number of colonies observed: 19 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Othon P. Blanco,nd,974.63,Sometimes,0.028,50.37,15,6,2006,11,5.5,262.15,300.87,5,0.46,2.64,6.25,1.35,-0.43,-1.37,2,0,0.25,15-06-2006,Number of colonies observed: 19 ; Number of bleached colonies: 1,Number of colonies observed: 19 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,nd,430.88,Exposed,0.0512,36.82,15,5,2006,1.65,5.5,262.15,300.81,4,0.6,4,7.5,0,-1.03,-1.48,3.5,0,0.36,15-05-2006,Number of colonies observed: 16 ; Number of bleached colonies: 1,Number of colonies observed: 16 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,nd,430.88,Exposed,0.0512,36.82,15,6,2006,2.85,5.5,262.15,300.81,3,0.98,4,6.5,0.29,0.08,-1.48,3.5,0,0.36,15-06-2006,Number of colonies observed: 16 ; Number of bleached colonies: 1,Number of colonies observed: 16 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,nd,430.88,Exposed,0.0512,36.82,15,8,2005,2.25,5.5,262.15,300.81,3,0.32,4,6.75,5.2,0.25,-1.48,1,1.27,0.36,15-08-2005,Number of colonies observed: 16 ; Number of bleached colonies: 1,Number of colonies observed: 16 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,nd,430.88,Exposed,0.0512,36.82,15,9,2005,2.7,5.5,262.15,300.81,4,1.4,4,8.25,7.67,1.32,-1.48,2.5,4.21,0.36,15-09-2005,Number of colonies observed: 16 ; Number of bleached colonies: 1,Number of colonies observed: 16 ; Number of bleached colonies: 1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
